respondent_id,h1n1_vaccine,seasonal_vaccine
32606,0.1,0.1
32607,0.2,0.2
32608,0.0,0.0
32609,0.3,0.3
32610,0.5,0.5
32611,0.8,0.8
32612,0.0,0.0
32613,0.0,0.0
32614,0.2,0.2
32615,0.3,0.3
32616,0.2,0.2
32617,0.2,0.2
32618,0.6,0.6
32619,0.1,0.1
32620,0.6,0.6
32621,0.1,0.1
32622,0.1,0.1
32623,0.1,0.1
32624,0.4,0.4
32625,0.1,0.1
32626,0.0,0.0
32627,0.0,0.0
32628,1.0,1.0
32629,0.2,0.2
32630,0.1,0.1
32631,0.1,0.1
32632,0.1,0.1
32633,0.5,0.5
32634,0.1,0.1
32635,0.1,0.1
32636,0.1,0.1
32637,0.1,0.1
32638,0.4,0.4
32639,0.1,0.1
32640,0.1,0.1
32641,0.4,0.4
32642,0.3,0.3
32643,0.0,0.0
32644,0.8,0.8
32645,0.2,0.2
32646,0.1,0.1
32647,0.4,0.4
32648,0.3,0.3
32649,0.3,0.3
32650,0.0,0.0
32651,0.2,0.2
32652,0.5,0.5
32653,0.1,0.1
32654,0.1,0.1
32655,0.1,0.1
32656,0.3,0.3
32657,0.3,0.3
32658,0.0,0.0
32659,0.4,0.4
32660,0.0,0.0
32661,0.1,0.1
32662,0.0,0.0
32663,0.1,0.1
32664,0.1,0.1
32665,0.1,0.1
32666,0.2,0.2
32667,0.4,0.4
32668,0.0,0.0
32669,0.0,0.0
32670,0.3,0.3
32671,0.1,0.1
32672,0.2,0.2
32673,0.2,0.2
32674,0.0,0.0
32675,0.0,0.0
32676,0.1,0.1
32677,0.0,0.0
32678,0.1,0.1
32679,0.0,0.0
32680,0.1,0.1
32681,0.1,0.1
32682,0.1,0.1
32683,0.1,0.1
32684,0.1,0.1
32685,0.0,0.0
32686,0.0,0.0
32687,0.0,0.0
32688,0.0,0.0
32689,0.9,0.9
32690,0.0,0.0
32691,0.1,0.1
32692,0.0,0.0
32693,0.2,0.2
32694,0.3,0.3
32695,0.6,0.6
32696,0.2,0.2
32697,0.1,0.1
32698,0.2,0.2
32699,0.3,0.3
32700,0.1,0.1
32701,0.0,0.0
32702,0.0,0.0
32703,0.0,0.0
32704,0.2,0.2
32705,0.1,0.1
32706,0.1,0.1
32707,0.0,0.0
32708,0.1,0.1
32709,0.1,0.1
32710,0.1,0.1
32711,0.3,0.3
32712,0.1,0.1
32713,0.1,0.1
32714,0.2,0.2
32715,0.3,0.3
32716,0.0,0.0
32717,0.0,0.0
32718,0.0,0.0
32719,0.0,0.0
32720,0.1,0.1
32721,0.3,0.3
32722,0.1,0.1
32723,0.0,0.0
32724,0.5,0.5
32725,0.2,0.2
32726,0.1,0.1
32727,0.2,0.2
32728,0.1,0.1
32729,0.3,0.3
32730,0.0,0.0
32731,0.7,0.7
32732,0.2,0.2
32733,0.3,0.3
32734,0.1,0.1
32735,0.0,0.0
32736,0.0,0.0
32737,0.1,0.1
32738,0.1,0.1
32739,0.1,0.1
32740,0.0,0.0
32741,0.0,0.0
32742,0.3,0.3
32743,0.0,0.0
32744,0.3,0.3
32745,0.4,0.4
32746,0.5,0.5
32747,0.0,0.0
32748,0.3,0.3
32749,0.2,0.2
32750,0.3,0.3
32751,0.0,0.0
32752,0.0,0.0
32753,0.2,0.2
32754,0.0,0.0
32755,0.8,0.8
32756,0.1,0.1
32757,0.0,0.0
32758,0.5,0.5
32759,0.2,0.2
32760,0.1,0.1
32761,0.1,0.1
32762,0.0,0.0
32763,0.1,0.1
32764,0.1,0.1
32765,0.1,0.1
32766,0.1,0.1
32767,0.1,0.1
32768,0.0,0.0
32769,0.0,0.0
32770,0.6,0.6
32771,0.0,0.0
32772,0.1,0.1
32773,0.0,0.0
32774,0.0,0.0
32775,0.0,0.0
32776,0.0,0.0
32777,0.4,0.4
32778,0.1,0.1
32779,0.4,0.4
32780,0.0,0.0
32781,0.3,0.3
32782,0.0,0.0
32783,0.1,0.1
32784,0.3,0.3
32785,0.0,0.0
32786,0.4,0.4
32787,0.1,0.1
32788,0.4,0.4
32789,0.5,0.5
32790,0.8,0.8
32791,0.4,0.4
32792,0.4,0.4
32793,0.1,0.1
32794,0.0,0.0
32795,0.0,0.0
32796,0.7,0.7
32797,0.0,0.0
32798,0.0,0.0
32799,0.5,0.5
32800,0.0,0.0
32801,0.7,0.7
32802,0.2,0.2
32803,0.1,0.1
32804,0.5,0.5
32805,0.0,0.0
32806,0.0,0.0
32807,0.0,0.0
32808,0.0,0.0
32809,0.3,0.3
32810,0.1,0.1
32811,0.1,0.1
32812,0.1,0.1
32813,0.0,0.0
32814,0.1,0.1
32815,0.4,0.4
32816,0.4,0.4
32817,0.2,0.2
32818,0.3,0.3
32819,0.1,0.1
32820,0.0,0.0
32821,0.6,0.6
32822,0.1,0.1
32823,0.1,0.1
32824,0.0,0.0
32825,0.2,0.2
32826,0.8,0.8
32827,0.1,0.1
32828,0.2,0.2
32829,0.9,0.9
32830,0.1,0.1
32831,0.0,0.0
32832,0.0,0.0
32833,0.1,0.1
32834,0.4,0.4
32835,0.1,0.1
32836,0.5,0.5
32837,0.6,0.6
32838,0.1,0.1
32839,0.1,0.1
32840,0.1,0.1
32841,0.4,0.4
32842,0.0,0.0
32843,0.8,0.8
32844,0.0,0.0
32845,0.0,0.0
32846,0.1,0.1
32847,0.1,0.1
32848,0.1,0.1
32849,0.0,0.0
32850,0.1,0.1
32851,0.3,0.3
32852,0.6,0.6
32853,0.0,0.0
32854,0.5,0.5
32855,0.0,0.0
32856,0.0,0.0
32857,0.0,0.0
32858,0.2,0.2
32859,0.0,0.0
32860,0.3,0.3
32861,0.3,0.3
32862,0.3,0.3
32863,0.0,0.0
32864,0.1,0.1
32865,0.0,0.0
32866,0.0,0.0
32867,0.4,0.4
32868,0.1,0.1
32869,0.0,0.0
32870,0.1,0.1
32871,0.0,0.0
32872,0.3,0.3
32873,0.6,0.6
32874,0.1,0.1
32875,0.1,0.1
32876,0.7,0.7
32877,0.0,0.0
32878,0.0,0.0
32879,0.0,0.0
32880,0.5,0.5
32881,0.1,0.1
32882,0.3,0.3
32883,0.2,0.2
32884,0.2,0.2
32885,0.3,0.3
32886,0.0,0.0
32887,0.2,0.2
32888,0.2,0.2
32889,0.6,0.6
32890,0.0,0.0
32891,0.7,0.7
32892,0.4,0.4
32893,0.2,0.2
32894,0.3,0.3
32895,0.1,0.1
32896,0.1,0.1
32897,0.2,0.2
32898,0.3,0.3
32899,0.4,0.4
32900,0.3,0.3
32901,0.4,0.4
32902,0.1,0.1
32903,0.5,0.5
32904,0.1,0.1
32905,0.0,0.0
32906,0.3,0.3
32907,0.7,0.7
32908,0.7,0.7
32909,0.4,0.4
32910,0.0,0.0
32911,0.4,0.4
32912,0.0,0.0
32913,0.5,0.5
32914,0.3,0.3
32915,0.0,0.0
32916,0.1,0.1
32917,0.0,0.0
32918,0.5,0.5
32919,0.8,0.8
32920,0.2,0.2
32921,0.3,0.3
32922,0.0,0.0
32923,0.3,0.3
32924,0.6,0.6
32925,0.1,0.1
32926,0.0,0.0
32927,0.0,0.0
32928,0.3,0.3
32929,0.1,0.1
32930,0.2,0.2
32931,0.0,0.0
32932,0.2,0.2
32933,0.0,0.0
32934,0.4,0.4
32935,0.2,0.2
32936,0.2,0.2
32937,0.8,0.8
32938,0.1,0.1
32939,0.0,0.0
32940,0.3,0.3
32941,0.0,0.0
32942,0.0,0.0
32943,0.1,0.1
32944,0.2,0.2
32945,0.1,0.1
32946,0.0,0.0
32947,0.1,0.1
32948,0.4,0.4
32949,0.1,0.1
32950,0.1,0.1
32951,0.3,0.3
32952,0.9,0.9
32953,0.2,0.2
32954,0.2,0.2
32955,0.2,0.2
32956,0.5,0.5
32957,0.0,0.0
32958,0.1,0.1
32959,0.1,0.1
32960,0.0,0.0
32961,0.4,0.4
32962,0.0,0.0
32963,0.2,0.2
32964,0.1,0.1
32965,0.2,0.2
32966,0.3,0.3
32967,0.2,0.2
32968,0.0,0.0
32969,0.1,0.1
32970,0.0,0.0
32971,0.0,0.0
32972,0.2,0.2
32973,0.5,0.5
32974,0.0,0.0
32975,0.6,0.6
32976,0.1,0.1
32977,0.1,0.1
32978,0.0,0.0
32979,0.0,0.0
32980,0.3,0.3
32981,0.0,0.0
32982,0.0,0.0
32983,0.8,0.8
32984,0.4,0.4
32985,0.1,0.1
32986,0.1,0.1
32987,0.5,0.5
32988,0.0,0.0
32989,0.1,0.1
32990,0.7,0.7
32991,0.0,0.0
32992,0.6,0.6
32993,0.0,0.0
32994,0.0,0.0
32995,0.1,0.1
32996,0.4,0.4
32997,0.2,0.2
32998,0.0,0.0
32999,0.0,0.0
33000,0.0,0.0
33001,0.1,0.1
33002,0.1,0.1
33003,0.1,0.1
33004,0.0,0.0
33005,0.4,0.4
33006,0.7,0.7
33007,0.2,0.2
33008,0.1,0.1
33009,0.2,0.2
33010,0.2,0.2
33011,0.0,0.0
33012,0.1,0.1
33013,0.2,0.2
33014,0.2,0.2
33015,0.1,0.1
33016,0.0,0.0
33017,0.6,0.6
33018,0.4,0.4
33019,1.0,1.0
33020,0.3,0.3
33021,0.0,0.0
33022,0.3,0.3
33023,0.0,0.0
33024,0.1,0.1
33025,0.4,0.4
33026,0.9,0.9
33027,0.3,0.3
33028,0.1,0.1
33029,0.2,0.2
33030,0.0,0.0
33031,0.2,0.2
33032,0.5,0.5
33033,0.1,0.1
33034,0.0,0.0
33035,0.0,0.0
33036,0.1,0.1
33037,0.3,0.3
33038,0.1,0.1
33039,0.2,0.2
33040,0.4,0.4
33041,0.0,0.0
33042,0.0,0.0
33043,0.0,0.0
33044,0.1,0.1
33045,0.0,0.0
33046,0.1,0.1
33047,0.0,0.0
33048,0.7,0.7
33049,0.0,0.0
33050,0.2,0.2
33051,0.0,0.0
33052,1.0,1.0
33053,0.0,0.0
33054,0.1,0.1
33055,0.0,0.0
33056,0.4,0.4
33057,0.0,0.0
33058,0.2,0.2
33059,0.2,0.2
33060,0.5,0.5
33061,0.0,0.0
33062,0.1,0.1
33063,0.0,0.0
33064,0.1,0.1
33065,0.7,0.7
33066,0.3,0.3
33067,0.1,0.1
33068,0.0,0.0
33069,0.0,0.0
33070,0.0,0.0
33071,0.3,0.3
33072,0.2,0.2
33073,0.1,0.1
33074,0.3,0.3
33075,0.0,0.0
33076,0.2,0.2
33077,0.2,0.2
33078,0.5,0.5
33079,0.0,0.0
33080,0.1,0.1
33081,0.1,0.1
33082,0.3,0.3
33083,1.0,1.0
33084,0.4,0.4
33085,0.3,0.3
33086,0.0,0.0
33087,0.0,0.0
33088,0.0,0.0
33089,0.0,0.0
33090,0.0,0.0
33091,0.5,0.5
33092,0.1,0.1
33093,0.2,0.2
33094,0.3,0.3
33095,0.6,0.6
33096,0.1,0.1
33097,0.1,0.1
33098,0.5,0.5
33099,0.1,0.1
33100,0.1,0.1
33101,0.0,0.0
33102,0.6,0.6
33103,0.0,0.0
33104,0.2,0.2
33105,0.0,0.0
33106,0.3,0.3
33107,0.1,0.1
33108,0.0,0.0
33109,0.2,0.2
33110,0.0,0.0
33111,0.0,0.0
33112,0.0,0.0
33113,0.2,0.2
33114,0.6,0.6
33115,0.4,0.4
33116,0.0,0.0
33117,0.3,0.3
33118,0.1,0.1
33119,0.5,0.5
33120,0.1,0.1
33121,0.3,0.3
33122,0.1,0.1
33123,0.1,0.1
33124,0.0,0.0
33125,0.7,0.7
33126,0.2,0.2
33127,0.5,0.5
33128,0.0,0.0
33129,0.4,0.4
33130,0.0,0.0
33131,0.2,0.2
33132,0.7,0.7
33133,0.2,0.2
33134,0.1,0.1
33135,0.1,0.1
33136,0.8,0.8
33137,0.0,0.0
33138,0.4,0.4
33139,0.2,0.2
33140,0.0,0.0
33141,0.2,0.2
33142,0.0,0.0
33143,0.3,0.3
33144,0.4,0.4
33145,0.2,0.2
33146,0.1,0.1
33147,0.0,0.0
33148,0.7,0.7
33149,0.4,0.4
33150,0.0,0.0
33151,0.0,0.0
33152,0.1,0.1
33153,0.4,0.4
33154,0.1,0.1
33155,0.2,0.2
33156,0.1,0.1
33157,0.2,0.2
33158,0.1,0.1
33159,0.0,0.0
33160,0.2,0.2
33161,0.0,0.0
33162,0.0,0.0
33163,0.0,0.0
33164,0.1,0.1
33165,0.2,0.2
33166,0.0,0.0
33167,0.2,0.2
33168,0.1,0.1
33169,0.2,0.2
33170,0.1,0.1
33171,0.3,0.3
33172,0.4,0.4
33173,0.2,0.2
33174,0.0,0.0
33175,0.1,0.1
33176,0.0,0.0
33177,0.0,0.0
33178,0.2,0.2
33179,0.1,0.1
33180,0.0,0.0
33181,0.2,0.2
33182,0.0,0.0
33183,0.2,0.2
33184,0.0,0.0
33185,0.1,0.1
33186,0.0,0.0
33187,0.5,0.5
33188,0.1,0.1
33189,0.1,0.1
33190,0.0,0.0
33191,0.1,0.1
33192,0.1,0.1
33193,0.4,0.4
33194,0.2,0.2
33195,0.0,0.0
33196,0.0,0.0
33197,0.2,0.2
33198,0.2,0.2
33199,0.2,0.2
33200,0.1,0.1
33201,0.7,0.7
33202,0.0,0.0
33203,0.3,0.3
33204,0.1,0.1
33205,0.2,0.2
33206,0.4,0.4
33207,0.0,0.0
33208,0.6,0.6
33209,0.0,0.0
33210,0.4,0.4
33211,0.1,0.1
33212,0.0,0.0
33213,0.5,0.5
33214,0.0,0.0
33215,0.0,0.0
33216,0.1,0.1
33217,0.2,0.2
33218,0.1,0.1
33219,0.0,0.0
33220,0.3,0.3
33221,0.3,0.3
33222,0.4,0.4
33223,0.4,0.4
33224,0.1,0.1
33225,0.3,0.3
33226,0.0,0.0
33227,0.0,0.0
33228,0.4,0.4
33229,0.1,0.1
33230,0.0,0.0
33231,0.1,0.1
33232,0.0,0.0
33233,0.4,0.4
33234,0.3,0.3
33235,0.2,0.2
33236,0.1,0.1
33237,0.0,0.0
33238,0.0,0.0
33239,0.2,0.2
33240,0.5,0.5
33241,0.3,0.3
33242,0.2,0.2
33243,0.5,0.5
33244,0.6,0.6
33245,0.4,0.4
33246,1.1,1.1
33247,0.1,0.1
33248,0.1,0.1
33249,0.0,0.0
33250,0.4,0.4
33251,0.1,0.1
33252,0.4,0.4
33253,0.9,0.9
33254,0.0,0.0
33255,0.2,0.2
33256,0.1,0.1
33257,0.0,0.0
33258,0.1,0.1
33259,0.4,0.4
33260,0.3,0.3
33261,0.1,0.1
33262,0.7,0.7
33263,0.0,0.0
33264,0.3,0.3
33265,0.4,0.4
33266,0.1,0.1
33267,0.1,0.1
33268,0.2,0.2
33269,0.0,0.0
33270,0.1,0.1
33271,0.2,0.2
33272,0.5,0.5
33273,0.1,0.1
33274,0.0,0.0
33275,0.7,0.7
33276,0.4,0.4
33277,0.0,0.0
33278,0.1,0.1
33279,0.6,0.6
33280,0.7,0.7
33281,0.0,0.0
33282,0.3,0.3
33283,0.3,0.3
33284,0.1,0.1
33285,0.5,0.5
33286,0.1,0.1
33287,0.2,0.2
33288,0.1,0.1
33289,0.1,0.1
33290,0.2,0.2
33291,0.0,0.0
33292,0.2,0.2
33293,0.0,0.0
33294,0.1,0.1
33295,0.2,0.2
33296,0.1,0.1
33297,0.3,0.3
33298,0.1,0.1
33299,0.3,0.3
33300,0.5,0.5
33301,0.1,0.1
33302,0.1,0.1
33303,0.5,0.5
33304,0.1,0.1
33305,0.3,0.3
33306,0.0,0.0
33307,0.1,0.1
33308,0.0,0.0
33309,0.2,0.2
33310,0.1,0.1
33311,0.1,0.1
33312,0.1,0.1
33313,0.0,0.0
33314,0.1,0.1
33315,0.0,0.0
33316,0.0,0.0
33317,0.0,0.0
33318,0.1,0.1
33319,0.1,0.1
33320,0.1,0.1
33321,0.1,0.1
33322,0.1,0.1
33323,0.1,0.1
33324,0.1,0.1
33325,0.3,0.3
33326,0.1,0.1
33327,0.0,0.0
33328,0.3,0.3
33329,0.1,0.1
33330,0.1,0.1
33331,0.1,0.1
33332,0.4,0.4
33333,0.0,0.0
33334,0.0,0.0
33335,0.6,0.6
33336,0.1,0.1
33337,0.2,0.2
33338,0.0,0.0
33339,0.0,0.0
33340,0.2,0.2
33341,0.0,0.0
33342,0.8,0.8
33343,0.3,0.3
33344,0.7,0.7
33345,0.2,0.2
33346,0.0,0.0
33347,0.6,0.6
33348,0.3,0.3
33349,0.2,0.2
33350,0.1,0.1
33351,0.1,0.1
33352,0.0,0.0
33353,0.1,0.1
33354,0.6,0.6
33355,0.8,0.8
33356,0.2,0.2
33357,0.9,0.9
33358,0.4,0.4
33359,0.3,0.3
33360,0.0,0.0
33361,0.5,0.5
33362,0.0,0.0
33363,0.0,0.0
33364,0.2,0.2
33365,0.5,0.5
33366,0.1,0.1
33367,0.1,0.1
33368,0.2,0.2
33369,0.3,0.3
33370,0.1,0.1
33371,0.9,0.9
33372,0.2,0.2
33373,0.3,0.3
33374,0.0,0.0
33375,0.0,0.0
33376,0.0,0.0
33377,0.1,0.1
33378,0.1,0.1
33379,0.4,0.4
33380,0.3,0.3
33381,0.2,0.2
33382,0.5,0.5
33383,0.0,0.0
33384,0.0,0.0
33385,0.1,0.1
33386,0.0,0.0
33387,0.0,0.0
33388,0.2,0.2
33389,0.0,0.0
33390,0.2,0.2
33391,0.4,0.4
33392,0.6,0.6
33393,0.4,0.4
33394,0.0,0.0
33395,0.5,0.5
33396,0.1,0.1
33397,0.0,0.0
33398,0.2,0.2
33399,0.1,0.1
33400,0.4,0.4
33401,0.0,0.0
33402,0.8,0.8
33403,0.1,0.1
33404,0.0,0.0
33405,0.3,0.3
33406,0.2,0.2
33407,0.6,0.6
33408,0.0,0.0
33409,0.2,0.2
33410,0.0,0.0
33411,0.1,0.1
33412,0.6,0.6
33413,0.0,0.0
33414,0.4,0.4
33415,0.5,0.5
33416,0.1,0.1
33417,0.6,0.6
33418,0.0,0.0
33419,0.8,0.8
33420,0.2,0.2
33421,0.2,0.2
33422,0.3,0.3
33423,0.0,0.0
33424,0.0,0.0
33425,0.0,0.0
33426,0.1,0.1
33427,0.2,0.2
33428,0.1,0.1
33429,0.1,0.1
33430,0.5,0.5
33431,0.6,0.6
33432,0.1,0.1
33433,1.0,1.0
33434,0.1,0.1
33435,0.3,0.3
33436,0.1,0.1
33437,0.0,0.0
33438,0.1,0.1
33439,0.1,0.1
33440,0.1,0.1
33441,0.1,0.1
33442,0.2,0.2
33443,0.1,0.1
33444,0.1,0.1
33445,0.1,0.1
33446,0.8,0.8
33447,0.3,0.3
33448,0.1,0.1
33449,0.0,0.0
33450,0.1,0.1
33451,0.1,0.1
33452,0.0,0.0
33453,0.4,0.4
33454,0.8,0.8
33455,0.1,0.1
33456,0.4,0.4
33457,0.3,0.3
33458,0.3,0.3
33459,0.3,0.3
33460,0.1,0.1
33461,0.0,0.0
33462,0.3,0.3
33463,0.0,0.0
33464,0.1,0.1
33465,0.2,0.2
33466,0.4,0.4
33467,0.7,0.7
33468,0.1,0.1
33469,0.0,0.0
33470,0.0,0.0
33471,0.0,0.0
33472,0.5,0.5
33473,0.5,0.5
33474,0.1,0.1
33475,0.0,0.0
33476,0.1,0.1
33477,0.5,0.5
33478,0.2,0.2
33479,0.2,0.2
33480,0.0,0.0
33481,0.2,0.2
33482,0.1,0.1
33483,0.0,0.0
33484,0.0,0.0
33485,0.1,0.1
33486,0.4,0.4
33487,0.0,0.0
33488,0.3,0.3
33489,0.2,0.2
33490,0.4,0.4
33491,0.1,0.1
33492,0.2,0.2
33493,0.3,0.3
33494,1.1,1.1
33495,0.0,0.0
33496,0.2,0.2
33497,0.2,0.2
33498,0.0,0.0
33499,0.1,0.1
33500,0.2,0.2
33501,0.0,0.0
33502,0.0,0.0
33503,0.4,0.4
33504,0.0,0.0
33505,0.2,0.2
33506,0.2,0.2
33507,0.1,0.1
33508,0.4,0.4
33509,0.4,0.4
33510,0.5,0.5
33511,0.4,0.4
33512,0.1,0.1
33513,0.1,0.1
33514,0.1,0.1
33515,0.4,0.4
33516,0.0,0.0
33517,0.1,0.1
33518,0.0,0.0
33519,0.3,0.3
33520,0.0,0.0
33521,0.2,0.2
33522,0.1,0.1
33523,0.0,0.0
33524,0.2,0.2
33525,0.0,0.0
33526,0.5,0.5
33527,0.8,0.8
33528,0.2,0.2
33529,0.1,0.1
33530,0.0,0.0
33531,0.2,0.2
33532,0.0,0.0
33533,0.0,0.0
33534,0.0,0.0
33535,0.0,0.0
33536,0.1,0.1
33537,0.3,0.3
33538,0.2,0.2
33539,0.1,0.1
33540,0.0,0.0
33541,0.1,0.1
33542,0.0,0.0
33543,0.0,0.0
33544,0.0,0.0
33545,0.4,0.4
33546,0.4,0.4
33547,0.0,0.0
33548,0.1,0.1
33549,0.1,0.1
33550,0.0,0.0
33551,0.0,0.0
33552,0.1,0.1
33553,0.0,0.0
33554,0.1,0.1
33555,0.1,0.1
33556,0.0,0.0
33557,0.4,0.4
33558,0.1,0.1
33559,0.0,0.0
33560,0.2,0.2
33561,0.0,0.0
33562,0.1,0.1
33563,0.0,0.0
33564,0.0,0.0
33565,0.2,0.2
33566,0.4,0.4
33567,0.1,0.1
33568,0.1,0.1
33569,0.0,0.0
33570,0.5,0.5
33571,0.5,0.5
33572,0.0,0.0
33573,0.0,0.0
33574,0.2,0.2
33575,0.3,0.3
33576,0.6,0.6
33577,0.2,0.2
33578,0.1,0.1
33579,0.0,0.0
33580,0.0,0.0
33581,0.1,0.1
33582,0.2,0.2
33583,0.2,0.2
33584,0.6,0.6
33585,0.7,0.7
33586,0.1,0.1
33587,0.0,0.0
33588,0.0,0.0
33589,0.0,0.0
33590,0.0,0.0
33591,0.3,0.3
33592,0.0,0.0
33593,0.3,0.3
33594,0.2,0.2
33595,0.4,0.4
33596,0.0,0.0
33597,0.6,0.6
33598,0.8,0.8
33599,0.0,0.0
33600,0.1,0.1
33601,0.4,0.4
33602,0.2,0.2
33603,0.0,0.0
33604,0.5,0.5
33605,0.2,0.2
33606,0.4,0.4
33607,0.9,0.9
33608,0.1,0.1
33609,0.2,0.2
33610,0.0,0.0
33611,0.3,0.3
33612,0.2,0.2
33613,0.7,0.7
33614,0.6,0.6
33615,0.1,0.1
33616,0.6,0.6
33617,0.0,0.0
33618,0.2,0.2
33619,0.1,0.1
33620,0.0,0.0
33621,0.1,0.1
33622,0.4,0.4
33623,0.1,0.1
33624,0.0,0.0
33625,0.0,0.0
33626,0.3,0.3
33627,0.1,0.1
33628,0.0,0.0
33629,0.1,0.1
33630,0.1,0.1
33631,0.1,0.1
33632,0.1,0.1
33633,0.1,0.1
33634,0.3,0.3
33635,0.0,0.0
33636,0.0,0.0
33637,0.5,0.5
33638,0.0,0.0
33639,0.0,0.0
33640,0.4,0.4
33641,0.3,0.3
33642,0.1,0.1
33643,0.1,0.1
33644,0.6,0.6
33645,0.3,0.3
33646,0.0,0.0
33647,0.3,0.3
33648,0.6,0.6
33649,0.0,0.0
33650,0.5,0.5
33651,0.3,0.3
33652,0.0,0.0
33653,0.1,0.1
33654,0.2,0.2
33655,0.1,0.1
33656,0.0,0.0
33657,0.2,0.2
33658,0.9,0.9
33659,0.2,0.2
33660,0.4,0.4
33661,0.1,0.1
33662,0.8,0.8
33663,0.0,0.0
33664,0.0,0.0
33665,0.2,0.2
33666,0.0,0.0
33667,0.1,0.1
33668,0.4,0.4
33669,0.2,0.2
33670,0.0,0.0
33671,0.1,0.1
33672,0.3,0.3
33673,0.0,0.0
33674,0.0,0.0
33675,0.1,0.1
33676,0.3,0.3
33677,0.1,0.1
33678,0.0,0.0
33679,0.1,0.1
33680,0.0,0.0
33681,0.3,0.3
33682,0.1,0.1
33683,0.0,0.0
33684,0.3,0.3
33685,0.0,0.0
33686,0.1,0.1
33687,0.6,0.6
33688,0.0,0.0
33689,0.4,0.4
33690,0.3,0.3
33691,0.1,0.1
33692,0.1,0.1
33693,0.3,0.3
33694,0.5,0.5
33695,0.1,0.1
33696,0.6,0.6
33697,0.1,0.1
33698,0.1,0.1
33699,0.6,0.6
33700,0.3,0.3
33701,0.0,0.0
33702,0.1,0.1
33703,0.2,0.2
33704,0.0,0.0
33705,0.1,0.1
33706,0.1,0.1
33707,0.1,0.1
33708,0.2,0.2
33709,0.1,0.1
33710,0.2,0.2
33711,0.1,0.1
33712,0.1,0.1
33713,0.2,0.2
33714,0.2,0.2
33715,0.0,0.0
33716,0.7,0.7
33717,0.2,0.2
33718,0.0,0.0
33719,0.1,0.1
33720,0.0,0.0
33721,0.3,0.3
33722,0.1,0.1
33723,0.5,0.5
33724,0.1,0.1
33725,0.1,0.1
33726,0.0,0.0
33727,0.2,0.2
33728,0.1,0.1
33729,0.1,0.1
33730,0.1,0.1
33731,0.1,0.1
33732,0.1,0.1
33733,0.0,0.0
33734,0.6,0.6
33735,0.0,0.0
33736,0.0,0.0
33737,0.1,0.1
33738,0.6,0.6
33739,0.0,0.0
33740,0.1,0.1
33741,0.4,0.4
33742,0.1,0.1
33743,0.1,0.1
33744,0.3,0.3
33745,0.3,0.3
33746,0.3,0.3
33747,0.1,0.1
33748,0.2,0.2
33749,1.2,1.2
33750,0.6,0.6
33751,0.8,0.8
33752,0.5,0.5
33753,0.0,0.0
33754,0.5,0.5
33755,0.2,0.2
33756,0.2,0.2
33757,0.3,0.3
33758,0.8,0.8
33759,0.0,0.0
33760,0.0,0.0
33761,0.1,0.1
33762,0.4,0.4
33763,0.5,0.5
33764,0.1,0.1
33765,0.1,0.1
33766,0.0,0.0
33767,0.1,0.1
33768,0.3,0.3
33769,0.1,0.1
33770,0.4,0.4
33771,0.2,0.2
33772,0.1,0.1
33773,0.2,0.2
33774,0.0,0.0
33775,0.0,0.0
33776,0.4,0.4
33777,0.1,0.1
33778,0.0,0.0
33779,0.0,0.0
33780,0.1,0.1
33781,0.0,0.0
33782,0.0,0.0
33783,0.1,0.1
33784,0.0,0.0
33785,0.1,0.1
33786,0.0,0.0
33787,0.0,0.0
33788,0.1,0.1
33789,0.0,0.0
33790,0.0,0.0
33791,0.0,0.0
33792,0.0,0.0
33793,0.5,0.5
33794,0.0,0.0
33795,0.4,0.4
33796,0.4,0.4
33797,0.4,0.4
33798,0.1,0.1
33799,0.3,0.3
33800,0.1,0.1
33801,0.1,0.1
33802,0.0,0.0
33803,0.3,0.3
33804,0.0,0.0
33805,1.0,1.0
33806,0.0,0.0
33807,0.2,0.2
33808,0.1,0.1
33809,0.1,0.1
33810,0.2,0.2
33811,0.2,0.2
33812,0.0,0.0
33813,0.4,0.4
33814,0.0,0.0
33815,0.2,0.2
33816,0.1,0.1
33817,0.1,0.1
33818,0.5,0.5
33819,0.8,0.8
33820,0.0,0.0
33821,0.7,0.7
33822,0.1,0.1
33823,0.0,0.0
33824,0.1,0.1
33825,0.3,0.3
33826,0.1,0.1
33827,0.3,0.3
33828,0.7,0.7
33829,0.4,0.4
33830,0.3,0.3
33831,0.7,0.7
33832,0.4,0.4
33833,0.0,0.0
33834,0.0,0.0
33835,0.0,0.0
33836,0.0,0.0
33837,0.1,0.1
33838,0.0,0.0
33839,0.1,0.1
33840,0.1,0.1
33841,0.7,0.7
33842,0.1,0.1
33843,0.0,0.0
33844,0.2,0.2
33845,0.3,0.3
33846,0.0,0.0
33847,0.3,0.3
33848,0.0,0.0
33849,0.1,0.1
33850,0.1,0.1
33851,0.0,0.0
33852,0.6,0.6
33853,0.1,0.1
33854,0.0,0.0
33855,0.6,0.6
33856,0.0,0.0
33857,0.0,0.0
33858,0.3,0.3
33859,0.2,0.2
33860,0.0,0.0
33861,0.2,0.2
33862,0.0,0.0
33863,0.1,0.1
33864,0.1,0.1
33865,0.0,0.0
33866,0.4,0.4
33867,0.4,0.4
33868,0.0,0.0
33869,0.0,0.0
33870,0.1,0.1
33871,0.1,0.1
33872,0.2,0.2
33873,0.0,0.0
33874,0.2,0.2
33875,0.9,0.9
